file	sight	kind	lat	lon	bearing	pitch	elevation	sky	labels	width	height	await_ms	command
zermatt-matterhorn.sky-on.peaks-on.areas-on.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-on.b180.std.png"
zermatt-matterhorn.sky-on.peaks-on.areas-on.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-on.b180.wide.png"
zermatt-matterhorn.sky-on.peaks-on.areas-on.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-on.b210.std.png"
zermatt-matterhorn.sky-on.peaks-on.areas-on.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-on.b210.wide.png"
zermatt-matterhorn.sky-on.peaks-on.areas-on.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-on.b240.std.png"
zermatt-matterhorn.sky-on.peaks-on.areas-on.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-on.b240.wide.png"
zermatt-matterhorn.sky-on.peaks-on.areas-off.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	on	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-off.b180.std.png"
zermatt-matterhorn.sky-on.peaks-on.areas-off.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	on	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-off.b180.wide.png"
zermatt-matterhorn.sky-on.peaks-on.areas-off.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	on	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-off.b210.std.png"
zermatt-matterhorn.sky-on.peaks-on.areas-off.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	on	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-off.b210.wide.png"
zermatt-matterhorn.sky-on.peaks-on.areas-off.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	on	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-off.b240.std.png"
zermatt-matterhorn.sky-on.peaks-on.areas-off.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	on	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-on.areas-off.b240.wide.png"
zermatt-matterhorn.sky-on.peaks-off.areas-on.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	on	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-on.b180.std.png"
zermatt-matterhorn.sky-on.peaks-off.areas-on.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	on	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-on.b180.wide.png"
zermatt-matterhorn.sky-on.peaks-off.areas-on.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	on	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-on.b210.std.png"
zermatt-matterhorn.sky-on.peaks-off.areas-on.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	on	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-on.b210.wide.png"
zermatt-matterhorn.sky-on.peaks-off.areas-on.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	on	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-on.b240.std.png"
zermatt-matterhorn.sky-on.peaks-off.areas-on.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	on	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-on.b240.wide.png"
zermatt-matterhorn.sky-on.peaks-off.areas-off.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	on	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-off.b180.std.png"
zermatt-matterhorn.sky-on.peaks-off.areas-off.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	on	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-off.b180.wide.png"
zermatt-matterhorn.sky-on.peaks-off.areas-off.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	on	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-off.b210.std.png"
zermatt-matterhorn.sky-on.peaks-off.areas-off.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	on	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-off.b210.wide.png"
zermatt-matterhorn.sky-on.peaks-off.areas-off.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	on	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-off.b240.std.png"
zermatt-matterhorn.sky-on.peaks-off.areas-off.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	on	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-on.peaks-off.areas-off.b240.wide.png"
zermatt-matterhorn.sky-off.peaks-on.areas-on.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	off	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-on.b180.std.png"
zermatt-matterhorn.sky-off.peaks-on.areas-on.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	off	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-on.b180.wide.png"
zermatt-matterhorn.sky-off.peaks-on.areas-on.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	off	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-on.b210.std.png"
zermatt-matterhorn.sky-off.peaks-on.areas-on.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	off	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-on.b210.wide.png"
zermatt-matterhorn.sky-off.peaks-on.areas-on.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	off	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-on.b240.std.png"
zermatt-matterhorn.sky-off.peaks-on.areas-on.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	off	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-on.b240.wide.png"
zermatt-matterhorn.sky-off.peaks-on.areas-off.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	off	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-off.b180.std.png"
zermatt-matterhorn.sky-off.peaks-on.areas-off.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	off	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-off.b180.wide.png"
zermatt-matterhorn.sky-off.peaks-on.areas-off.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	off	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-off.b210.std.png"
zermatt-matterhorn.sky-off.peaks-on.areas-off.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	off	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-off.b210.wide.png"
zermatt-matterhorn.sky-off.peaks-on.areas-off.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	off	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-off.b240.std.png"
zermatt-matterhorn.sky-off.peaks-on.areas-off.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	off	peaks	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-on.areas-off.b240.wide.png"
zermatt-matterhorn.sky-off.peaks-off.areas-on.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	off	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-on.b180.std.png"
zermatt-matterhorn.sky-off.peaks-off.areas-on.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	off	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-on.b180.wide.png"
zermatt-matterhorn.sky-off.peaks-off.areas-on.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	off	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-on.b210.std.png"
zermatt-matterhorn.sky-off.peaks-off.areas-on.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	off	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-on.b210.wide.png"
zermatt-matterhorn.sky-off.peaks-off.areas-on.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	off	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-on.b240.std.png"
zermatt-matterhorn.sky-off.peaks-off.areas-on.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	off	mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "mountain_ranges,islands,lakes,cities" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-on.b240.wide.png"
zermatt-matterhorn.sky-off.peaks-off.areas-off.b180.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-3	0.55	off	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "180,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-off.b180.std.png"
zermatt-matterhorn.sky-off.peaks-off.areas-off.b180.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	180	-8	0.9	off	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "180,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-off.b180.wide.png"
zermatt-matterhorn.sky-off.peaks-off.areas-off.b210.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-3	0.55	off	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "210,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-off.b210.std.png"
zermatt-matterhorn.sky-off.peaks-off.areas-off.b210.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	210	-8	0.9	off	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "210,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-off.b210.wide.png"
zermatt-matterhorn.sky-off.peaks-off.areas-off.b240.std.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-3	0.55	off	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "240,-3,0.55,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-off.b240.std.png"
zermatt-matterhorn.sky-off.peaks-off.areas-off.b240.wide.png	zermatt-matterhorn	matrix	46.0207	7.7491	240	-8	0.9	off	(none)	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.0207 --lon 7.7491 --width 1600 --height 1000 --await 120000 --sky off --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "" --download 900000 --shot "240,-8,0.9,snapshots/images/zermatt-matterhorn.sky-off.peaks-off.areas-off.b240.wide.png"
zermatt-matterhorn.ring.d3km.az0.up.png	zermatt-matterhorn	ring	46.00325	7.6586	180	12	0.2	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.00325 --lon 7.6586 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,12,0.2,snapshots/images/zermatt-matterhorn.ring.d3km.az0.up.png"
zermatt-matterhorn.ring.d3km.az0.level.png	zermatt-matterhorn	ring	46.00325	7.6586	180	-2	0.75	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 46.00325 --lon 7.6586 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "180,-2,0.75,snapshots/images/zermatt-matterhorn.ring.d3km.az0.level.png"
zermatt-matterhorn.ring.d3km.az90.up.png	zermatt-matterhorn	ring	45.9763	7.69738	270	12	0.2	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 45.9763 --lon 7.69738 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "270,12,0.2,snapshots/images/zermatt-matterhorn.ring.d3km.az90.up.png"
zermatt-matterhorn.ring.d3km.az90.level.png	zermatt-matterhorn	ring	45.9763	7.69738	270	-2	0.75	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 45.9763 --lon 7.69738 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "270,-2,0.75,snapshots/images/zermatt-matterhorn.ring.d3km.az90.level.png"
zermatt-matterhorn.ring.d3km.az180.up.png	zermatt-matterhorn	ring	45.94935	7.6586	0	12	0.2	on	peaks,mountain_ranges,islands,lakes,cities	1600	1000	120000	java -jar headless/build/libs/peaknav-headless-1.1.0.jar --lat 45.94935 --lon 7.6586 --width 1600 --height 1000 --await 120000 --sky on --sky-mode local --constellations on --horizon-compass off --coordinates off --labels "peaks,mountain_ranges,islands,lakes,cities" --download 900000 --shot "0,12,0.2,snapshots/images/zermatt-matterhorn.ring.d3km.az180.up.png"
